NAME                            VERSION                            TYPE                     
libldap-common                  2.6.7+dfsg-1~exp1ubuntu8.1         deb                       
libldap2                        2.6.7+dfsg-1~exp1ubuntu8.1         deb                       
liblerc4                        4.0.0+ds-4ubuntu2                  deb                       
liblilv-0-0                     0.24.22-1build1                    deb                       
libllvm17t64                    1:17.0.6-9ubuntu1                  deb                       
liblz4-1                        1.9.4-1build1.1                    deb                       
liblzma5                        5.6.1+really5.4.5-1build0.1        deb                       
libmbedcrypto7t64               2.28.8-1                           deb                       
libmd0                          1.1.0-2build1                      deb                       
libmount1                       2.39.3-9ubuntu6.1                  deb                       
libmp3lame0                     3.100-6build1                      deb                       
libmpg123-0t64                  1.32.5-1ubuntu1.1                  deb                       
libmysofa1                      1.3.2+dfsg-2ubuntu2                deb                       
libncursesw6                    6.4+20240113-1ubuntu2              deb                       
libnettle8t64                   3.9.1-2.2build1.1                  deb                       
libnghttp2-14                   1.59.0-1ubuntu0.1                  deb                       
libnorm1t64                     1.5.9+dfsg-3.1build1               deb                       
libnpth0t64                     1.6-3.1build1                      deb                       
libnsl2                         1.3.0-3build3                      deb                       
libnuma1                        2.0.18-1build1                     deb                       
libogg0                         1.3.5-3build1                      deb                       
libonig5                        6.9.9-1build1                      deb                       
libopenal-data                  1:1.23.1-4build1                   deb                       
libopenal1                      1:1.23.1-4build1                   deb                       
libopenjp2-7                    2.5.0-2ubuntu0.2                   deb                       
libopenmpt0t64                  0.7.3-1.1build3                    deb                       
libopus0                        1.4-1build1                        deb                       
libp11-kit0                     0.25.3-4ubuntu2.1                  deb                       
libpam-modules                  1.5.3-5ubuntu5.1                   deb                       
libpam-modules-bin              1.5.3-5ubuntu5.1                   deb                       
libpam-runtime                  1.5.3-5ubuntu5.1                   deb                       
libpam0g                        1.5.3-5ubuntu5.1                   deb                       
libpango-1.0-0                  1.52.1+ds-1build1                  deb                       
libpangocairo-1.0-0             1.52.1+ds-1build1                  deb                       
libpangoft2-1.0-0               1.52.1+ds-1build1                  deb                       
libpciaccess0                   0.17-3build1                       deb                       
libpcre2-8-0                    10.42-4ubuntu2                     deb                       
libperl5.38t64                  5.38.2-3.2build2                   deb                       
libpgm-5.3-0t64                 5.3.128~dfsg-2.1build1             deb                       
libpixman-1-0                   0.42.2-1build1                     deb                       
libplacebo338                   6.338.2-2build1                    deb                       
libpng16-16t64                  1.6.43-5build1                     deb                       
libpocketsphinx3                0.8.0+real5prealpha+1-15ubuntu5    deb                       
libpostproc57                   7:6.1.1-3ubuntu5                   deb                       
libpq5                          16.6-0ubuntu0.24.04.1              deb                       
libproc2-0                      2:4.0.4-4ubuntu3.2                 deb                       
libpsl5t64                      0.21.2-1.1build1                   deb                       
libpulse0                       1:16.1+dfsg1-2ubuntu10             deb                       
libpython3.10-minimal           3.10.16-1+noble1                   deb                       
libpython3.10-stdlib            3.10.16-1+noble1                   deb                       
librabbitmq4                    0.11.0-1build2                     deb                       
librav1e0                       0.7.1-2                            deb                       
